,_id,year,make,model,code
3119,{'$oid': '5f96f3c98ba96e2546164f31'},2010,Kia,Sportage,c22042
3120,{'$oid': '5f96f3ca8ba96e2546164f32'},2009,Kia,Sportage,c21474
3121,{'$oid': '5f96f3ca8ba96e2546164f33'},2008,Kia,Sportage,c15455
3122,{'$oid': '5f96f3ca8ba96e2546164f34'},2007,Kia,Sportage,c8007
3123,{'$oid': '5f96f3ca8ba96e2546164f35'},2006,Kia,Sportage,c5648
3124,{'$oid': '5f96f3cb8ba96e2546164f36'},2005,Kia,Sportage,c2445
3125,{'$oid': '5f96f3cb8ba96e2546164f37'},2002,Kia,Sportage,c2461
3126,{'$oid': '5f96f3cb8ba96e2546164f38'},2001,Kia,Sportage,c2466
3127,{'$oid': '5f96f3cb8ba96e2546164f39'},2000,Kia,Sportage,c2469
3128,{'$oid': '5f96f3cc8ba96e2546164f3a'},2021,Kia,Stinger,c30938
3129,{'$oid': '5f96f3cc8ba96e2546164f3b'},2020,Kia,Stinger,c29209
3130,{'$oid': '5f96f3cc8ba96e2546164f3c'},2019,Kia,Stinger,c28696
3131,{'$oid': '5f96f3cd8ba96e2546164f3d'},2018,Kia,Stinger,c26644
3132,{'$oid': '5f96f3cd8ba96e2546164f3e'},2021,Kia,Telluride,c30773
3133,{'$oid': '5f96f3cd8ba96e2546164f3f'},2020,Kia,Telluride,c28861
3134,{'$oid': '5f96f3cd8ba96e2546164f40'},2020,Land Rover,Defender,c29792
3135,{'$oid': '5f96f3ce8ba96e2546164f41'},2020,Land Rover,Discovery,c29251
3136,{'$oid': '5f96f3ce8ba96e2546164f42'},2019,Land Rover,Discovery,c28169
3137,{'$oid': '5f96f3ce8ba96e2546164f43'},2018,Land Rover,Discovery,c27298
3138,{'$oid': '5f96f3ce8ba96e2546164f44'},2017,Land Rover,Discovery,c26509
3139,{'$oid': '5f96f3cf8ba96e2546164f45'},2004,Land Rover,Discovery,c7939
3140,{'$oid': '5f96f3cf8ba96e2546164f46'},2003,Land Rover,Discovery,c7942
3141,{'$oid': '5f96f3cf8ba96e2546164f47'},2020,Land Rover,Discovery Sport,c29288
3142,{'$oid': '5f96f3cf8ba96e2546164f48'},2019,Land Rover,Discovery Sport,c28446
3143,{'$oid': '5f96f3d08ba96e2546164f49'},2018,Land Rover,Discovery Sport,c27267
3144,{'$oid': '5f96f3d08ba96e2546164f4a'},2017,Land Rover,Discovery Sport,c26156
3145,{'$oid': '5f96f3d08ba96e2546164f4b'},2016,Land Rover,Discovery Sport,c25109
3146,{'$oid': '5f96f3d08ba96e2546164f4c'},2015,Land Rover,Discovery Sport,c24748
3147,{'$oid': '5f96f3d18ba96e2546164f4d'},2015,Land Rover,LR2,c24581
3148,{'$oid': '5f96f3d18ba96e2546164f4e'},2014,Land Rover,LR2,c24215
3149,{'$oid': '5f96f3d18ba96e2546164f4f'},2013,Land Rover,LR2,c23745
3150,{'$oid': '5f96f3d18ba96e2546164f50'},2012,Land Rover,LR2,c23281
3151,{'$oid': '5f96f3d28ba96e2546164f51'},2011,Land Rover,LR2,c22888
3152,{'$oid': '5f96f3d28ba96e2546164f52'},2010,Land Rover,LR2,c21936
3153,{'$oid': '5f96f3d28ba96e2546164f53'},2009,Land Rover,LR2,c21510
3154,{'$oid': '5f96f3d28ba96e2546164f54'},2008,Land Rover,LR2,c8218
3155,{'$oid': '5f96f3d38ba96e2546164f55'},2009,Land Rover,LR3,c21589
3156,{'$oid': '5f96f3d38ba96e2546164f56'},2008,Land Rover,LR3,c13090
3157,{'$oid': '5f96f3d38ba96e2546164f57'},2007,Land Rover,LR3,c8106
3158,{'$oid': '5f96f3d38ba96e2546164f58'},2006,Land Rover,LR3,c7933
3159,{'$oid': '5f96f3d48ba96e2546164f59'},2005,Land Rover,LR3,c7937
3160,{'$oid': '5f96f3d48ba96e2546164f5a'},2016,Land Rover,LR4,c24887
3161,{'$oid': '5f96f3d48ba96e2546164f5b'},2015,Land Rover,LR4,c24547
3162,{'$oid': '5f96f3d48ba96e2546164f5c'},2014,Land Rover,LR4,c24223
3163,{'$oid': '5f96f3d58ba96e2546164f5d'},2013,Land Rover,LR4,c23824
3164,{'$oid': '5f96f3d58ba96e2546164f5e'},2012,Land Rover,LR4,c23207
3165,{'$oid': '5f96f3d58ba96e2546164f5f'},2011,Land Rover,LR4,c22503
3166,{'$oid': '5f96f3d58ba96e2546164f60'},2010,Land Rover,LR4,c21659
3167,{'$oid': '5f96f3d68ba96e2546164f61'},2021,Land Rover,Range Rover,c30880
3168,{'$oid': '5f96f3d68ba96e2546164f62'},2020,Land Rover,Range Rover,c29215
3169,{'$oid': '5f96f3d68ba96e2546164f63'},2019,Land Rover,Range Rover,c27697
3170,{'$oid': '5f96f3d78ba96e2546164f64'},2018,Land Rover,Range Rover,c27381
3171,{'$oid': '5f96f3d78ba96e2546164f65'},2017,Land Rover,Range Rover,c26397
3172,{'$oid': '5f96f3d78ba96e2546164f66'},2016,Land Rover,Range Rover,c24879
3173,{'$oid': '5f96f3d78ba96e2546164f67'},2015,Land Rover,Range Rover,c24648
3174,{'$oid': '5f96f3d88ba96e2546164f68'},2014,Land Rover,Range Rover,c23955
3175,{'$oid': '5f96f3d88ba96e2546164f69'},2013,Land Rover,Range Rover,c23784
3176,{'$oid': '5f96f3d88ba96e2546164f6a'},2012,Land Rover,Range Rover,c23432
3177,{'$oid': '5f96f3d88ba96e2546164f6b'},2011,Land Rover,Range Rover,c22504
3178,{'$oid': '5f96f3d98ba96e2546164f6c'},2010,Land Rover,Range Rover,c21660
3179,{'$oid': '5f96f3d98ba96e2546164f6d'},2009,Land Rover,Range Rover,c21590
3180,{'$oid': '5f96f3d98ba96e2546164f6e'},2008,Land Rover,Range Rover,c13093
3181,{'$oid': '5f96f3d98ba96e2546164f6f'},2007,Land Rover,Range Rover,c7306
3182,{'$oid': '5f96f3da8ba96e2546164f70'},2006,Land Rover,Range Rover,c7934
3183,{'$oid': '5f96f3da8ba96e2546164f71'},2005,Land Rover,Range Rover,c7938
3184,{'$oid': '5f96f3da8ba96e2546164f72'},2004,Land Rover,Range Rover,c7941
3185,{'$oid': '5f96f3da8ba96e2546164f73'},2003,Land Rover,Range Rover,c7944
3186,{'$oid': '5f96f3db8ba96e2546164f74'},2002,Land Rover,Range Rover,c7947
3187,{'$oid': '5f96f3db8ba96e2546164f75'},2001,Land Rover,Range Rover,c7949
3188,{'$oid': '5f96f3db8ba96e2546164f76'},2000,Land Rover,Range Rover,c7951
3189,{'$oid': '5f96f3db8ba96e2546164f77'},2020,Land Rover,Range Rover Evoque,c28936
3190,{'$oid': '5f96f3dc8ba96e2546164f78'},2019,Land Rover,Range Rover Evoque,c28760
3191,{'$oid': '5f96f3dc8ba96e2546164f79'},2018,Land Rover,Range Rover Evoque,c27297
3192,{'$oid': '5f96f3dc8ba96e2546164f7a'},2017,Land Rover,Range Rover Evoque,c26157
3193,{'$oid': '5f96f3dc8ba96e2546164f7b'},2016,Land Rover,Range Rover Evoque,c25002
3194,{'$oid': '5f96f3dd8ba96e2546164f7c'},2015,Land Rover,Range Rover Evoque,c24512
3195,{'$oid': '5f96f3dd8ba96e2546164f7d'},2014,Land Rover,Range Rover Evoque,c24224
3196,{'$oid': '5f96f3dd8ba96e2546164f7e'},2013,Land Rover,Range Rover Evoque,c23696
3197,{'$oid': '5f96f3dd8ba96e2546164f7f'},2012,Land Rover,Range Rover Evoque,c23121
3198,{'$oid': '5f96f3de8ba96e2546164f80'},2020,Land Rover,Range Rover Hybrid,c29527
3199,{'$oid': '5f96f3de8ba96e2546164f81'},2020,Land Rover,Range Rover Hybrid Plug-in,c29489
3200,{'$oid': '5f96f3de8ba96e2546164f82'},2021,Land Rover,Range Rover Sport,c30882
3201,{'$oid': '5f96f3de8ba96e2546164f83'},2020,Land Rover,Range Rover Sport,c29249
3202,{'$oid': '5f96f3df8ba96e2546164f84'},2019,Land Rover,Range Rover Sport,c27698
3203,{'$oid': '5f96f3df8ba96e2546164f85'},2018,Land Rover,Range Rover Sport,c27300
3204,{'$oid': '5f96f3df8ba96e2546164f86'},2017,Land Rover,Range Rover Sport,c26398
3205,{'$oid': '5f96f3df8ba96e2546164f87'},2016,Land Rover,Range Rover Sport,c25127
3206,{'$oid': '5f96f3e08ba96e2546164f88'},2015,Land Rover,Range Rover Sport,c24637
3207,{'$oid': '5f96f3e08ba96e2546164f89'},2014,Land Rover,Range Rover Sport,c23902
3208,{'$oid': '5f96f3e08ba96e2546164f8a'},2013,Land Rover,Range Rover Sport,c23783
3209,{'$oid': '5f96f3e08ba96e2546164f8b'},2012,Land Rover,Range Rover Sport,c23433
3210,{'$oid': '5f96f3e18ba96e2546164f8c'},2011,Land Rover,Range Rover Sport,c22505
3211,{'$oid': '5f96f3e18ba96e2546164f8d'},2010,Land Rover,Range Rover Sport,c21742
3212,{'$oid': '5f96f3e18ba96e2546164f8e'},2009,Land Rover,Range Rover Sport,c21591
3213,{'$oid': '5f96f3e18ba96e2546164f8f'},2008,Land Rover,Range Rover Sport,c13094
3214,{'$oid': '5f96f3e28ba96e2546164f90'},2007,Land Rover,Range Rover Sport,c8117
3215,{'$oid': '5f96f3e28ba96e2546164f91'},2006,Land Rover,Range Rover Sport,c7935
3216,{'$oid': '5f96f3e28ba96e2546164f92'},2020,Land Rover,Range Rover Velar,c29175
3217,{'$oid': '5f96f3e38ba96e2546164f93'},2019,Land Rover,Range Rover Velar,c28177
3218,{'$oid': '5f96f3e38ba96e2546164f94'},2018,Land Rover,Range Rover Velar,c26820
3219,{'$oid': '5f96f3e38ba96e2546164f95'},2017,Lexus,CT Hybrid,c26078
3220,{'$oid': '5f96f3e38ba96e2546164f96'},2016,Lexus,CT Hybrid,c25211
3221,{'$oid': '5f96f3e48ba96e2546164f97'},2015,Lexus,CT Hybrid,c24587
3222,{'$oid': '5f96f3e48ba96e2546164f98'},2014,Lexus,CT Hybrid,c24286
3223,{'$oid': '5f96f3e48ba96e2546164f99'},2013,Lexus,CT Hybrid,c23643
3224,{'$oid': '5f96f3e48ba96e2546164f9a'},2012,Lexus,CT Hybrid,c23070
3225,{'$oid': '5f96f3e58ba96e2546164f9b'},2011,Lexus,CT Hybrid,c22966
3226,{'$oid': '5f96f3e58ba96e2546164f9c'},2021,Lexus,ES,c30975
3227,{'$oid': '5f96f3e58ba96e2546164f9d'},2020,Lexus,ES,c29216
3228,{'$oid': '5f96f3e58ba96e2546164f9e'},2019,Lexus,ES,c27877
3229,{'$oid': '5f96f3e68ba96e2546164f9f'},2016,Lexus,ES,c30125
3230,{'$oid': '5f96f3e68ba96e2546164fa0'},2003,Lexus,ES 300,c2509
3231,{'$oid': '5f96f3e68ba96e2546164fa1'},2002,Lexus,ES 300,c2518
3232,{'$oid': '5f96f3e68ba96e2546164fa2'},2001,Lexus,ES 300,c2526
3233,{'$oid': '5f96f3e78ba96e2546164fa3'},2000,Lexus,ES 300,c2533
3234,{'$oid': '5f96f3e78ba96e2546164fa4'},2018,Lexus,ES 300h,c27041
3235,{'$oid': '5f96f3e78ba96e2546164fa5'},2017,Lexus,ES 300h,c26193
3236,{'$oid': '5f96f3e78ba96e2546164fa6'},2016,Lexus,ES 300h,c25166
3237,{'$oid': '5f96f3e88ba96e2546164fa7'},2015,Lexus,ES 300h,c24657
3238,{'$oid': '5f96f3e88ba96e2546164fa8'},2014,Lexus,ES 300h,c24191
3239,{'$oid': '5f96f3e88ba96e2546164fa9'},2013,Lexus,ES 300h,c23401
3240,{'$oid': '5f96f3e88ba96e2546164faa'},2006,Lexus,ES 330,c5651
3241,{'$oid': '5f96f3e98ba96e2546164fab'},2005,Lexus,ES 330,c2491
3242,{'$oid': '5f96f3e98ba96e2546164fac'},2004,Lexus,ES 330,c2500
3243,{'$oid': '5f96f3e98ba96e2546164fad'},2018,Lexus,ES 350,c27042
3244,{'$oid': '5f96f3e98ba96e2546164fae'},2017,Lexus,ES 350,c26194
3245,{'$oid': '5f96f3ea8ba96e2546164faf'},2016,Lexus,ES 350,c25167
3246,{'$oid': '5f96f3ea8ba96e2546164fb0'},2015,Lexus,ES 350,c24653
3247,{'$oid': '5f96f3ea8ba96e2546164fb1'},2014,Lexus,ES 350,c24192
3248,{'$oid': '5f96f3ea8ba96e2546164fb2'},2013,Lexus,ES 350,c23400
3249,{'$oid': '5f96f3eb8ba96e2546164fb3'},2012,Lexus,ES 350,c23074
3250,{'$oid': '5f96f3eb8ba96e2546164fb4'},2011,Lexus,ES 350,c22518
3251,{'$oid': '5f96f3eb8ba96e2546164fb5'},2010,Lexus,ES 350,c21902
3252,{'$oid': '5f96f3eb8ba96e2546164fb6'},2009,Lexus,ES 350,c21381
3253,{'$oid': '5f96f3ec8ba96e2546164fb7'},2008,Lexus,ES 350,c9096
3254,{'$oid': '5f96f3ec8ba96e2546164fb8'},2007,Lexus,ES 350,c7314
3255,{'$oid': '5f96f3ec8ba96e2546164fb9'},2021,Lexus,ES Hybrid,c30978
3256,{'$oid': '5f96f3ec8ba96e2546164fba'},2020,Lexus,ES Hybrid,c29217
3257,{'$oid': '5f96f3ed8ba96e2546164fbb'},2019,Lexus,ES Hybrid,c27878
3258,{'$oid': '5f96f3ed8ba96e2546164fbc'},2006,Lexus,GS 300,c2488
3259,{'$oid': '5f96f3ed8ba96e2546164fbd'},2005,Lexus,GS 300,c2492
3260,{'$oid': '5f96f3ed8ba96e2546164fbe'},2004,Lexus,GS 300,c2501
3261,{'$oid': '5f96f3ee8ba96e2546164fbf'},2003,Lexus,GS 300,c2510
3262,{'$oid': '5f96f3ee8ba96e2546164fc0'},2002,Lexus,GS 300,c2519
3263,{'$oid': '5f96f3ee8ba96e2546164fc1'},2001,Lexus,GS 300,c2527
3264,{'$oid': '5f96f3ee8ba96e2546164fc2'},2000,Lexus,GS 300,c2534
3265,{'$oid': '5f96f3ef8ba96e2546164fc3'},2020,Lexus,GS 350,c29743
3266,{'$oid': '5f96f3ef8ba96e2546164fc4'},2018,Lexus,GS 350,c27043
3267,{'$oid': '5f96f3ef8ba96e2546164fc5'},2017,Lexus,GS 350,c26203
3268,{'$oid': '5f96f3ef8ba96e2546164fc6'},2016,Lexus,GS 350,c25235
3269,{'$oid': '5f96f3f08ba96e2546164fc7'},2015,Lexus,GS 350,c24661
3270,{'$oid': '5f96f3f08ba96e2546164fc8'},2014,Lexus,GS 350,c24193
3271,{'$oid': '5f96f3f08ba96e2546164fc9'},2013,Lexus,GS 350,c23265
3272,{'$oid': '5f96f3f08ba96e2546164fca'},2011,Lexus,GS 350,c22485
3273,{'$oid': '5f96f3f18ba96e2546164fcb'},2010,Lexus,GS 350,c21938
3274,{'$oid': '5f96f3f18ba96e2546164fcc'},2009,Lexus,GS 350,c21475
3275,{'$oid': '5f96f3f18ba96e2546164fcd'},2008,Lexus,GS 350,c15429
3276,{'$oid': '5f96f3f18ba96e2546164fce'},2007,Lexus,GS 350,c7315
3277,{'$oid': '5f96f3f28ba96e2546164fcf'},2020,Lexus,GS F,c29744
3278,{'$oid': '5f96f3f28ba96e2546164fd0'},2019,Lexus,GS F,c27968
3279,{'$oid': '5f96f3f28ba96e2546164fd1'},2018,Lexus,GS F,c27045
3280,{'$oid': '5f96f3f28ba96e2546164fd2'},2017,Lexus,GS F,c26319
3281,{'$oid': '5f96f3f38ba96e2546164fd3'},2016,Lexus,GS F,c25384
3282,{'$oid': '5f96f3f38ba96e2546164fd4'},2021,Lexus,GX,c30888
3283,{'$oid': '5f96f3f38ba96e2546164fd5'},2020,Lexus,GX,c29371
3284,{'$oid': '5f96f3f38ba96e2546164fd6'},2019,Lexus,GX,c28577
3285,{'$oid': '5f96f3f48ba96e2546164fd7'},2018,Lexus,GX,c26927
3286,{'$oid': '5f96f3f48ba96e2546164fd8'},2017,Lexus,GX,c26195
3287,{'$oid': '5f96f3f48ba96e2546164fd9'},2016,Lexus,GX,c25198
3288,{'$oid': '5f96f3f58ba96e2546164fda'},2015,Lexus,GX,c24588
3289,{'$oid': '5f96f3f58ba96e2546164fdb'},2014,Lexus,GX,c24195
3290,{'$oid': '5f96f3f58ba96e2546164fdc'},2013,Lexus,GX,c23469
3291,{'$oid': '5f96f3f58ba96e2546164fdd'},2012,Lexus,GX,c23075
3292,{'$oid': '5f96f3f68ba96e2546164fde'},2011,Lexus,GX,c22506
3293,{'$oid': '5f96f3f68ba96e2546164fdf'},2010,Lexus,GX,c21968
3294,{'$oid': '5f96f3f68ba96e2546164fe0'},2009,Lexus,GX 470,c21349
3295,{'$oid': '5f96f3f68ba96e2546164fe1'},2008,Lexus,GX 470,c9130
3296,{'$oid': '5f96f3f78ba96e2546164fe2'},2007,Lexus,GX 470,c8111
3297,{'$oid': '5f96f3f78ba96e2546164fe3'},2006,Lexus,GX 470,c5652
3298,{'$oid': '5f96f3f78ba96e2546164fe4'},2005,Lexus,GX 470,c2494
3299,{'$oid': '5f96f3f78ba96e2546164fe5'},2004,Lexus,GX 470,c2503
3300,{'$oid': '5f96f3f88ba96e2546164fe6'},2003,Lexus,GX 470,c2512
3301,{'$oid': '5f96f3f88ba96e2546164fe7'},2012,Lexus,HS 250h,c23078
3302,{'$oid': '5f96f3f88ba96e2546164fe8'},2011,Lexus,HS 250h,c22781
3303,{'$oid': '5f96f3f88ba96e2546164fe9'},2010,Lexus,HS 250h,c21647
3304,{'$oid': '5f96f3f98ba96e2546164fea'},2021,Lexus,IS,c30887
3305,{'$oid': '5f96f3f98ba96e2546164feb'},2020,Lexus,IS,c30187
3306,{'$oid': '5f96f3f98ba96e2546164fec'},2019,Lexus,IS,c28816
3307,{'$oid': '5f96f3f98ba96e2546164fed'},2018,Lexus,IS,c30186
3308,{'$oid': '5f96f3fa8ba96e2546164fee'},2017,Lexus,IS,c30185
3309,{'$oid': '5f96f3fa8ba96e2546164fef'},2016,Lexus,IS,c30184
3310,{'$oid': '5f96f3fa8ba96e2546164ff0'},2015,Lexus,IS,c30183
3311,{'$oid': '5f96f3fa8ba96e2546164ff1'},2014,Lexus,IS,c30182
3312,{'$oid': '5f96f3fb8ba96e2546164ff2'},2013,Lexus,IS,c30181
3313,{'$oid': '5f96f3fb8ba96e2546164ff3'},2012,Lexus,IS,c30180
3314,{'$oid': '5f96f3fb8ba96e2546164ff4'},2011,Lexus,IS,c30179
3315,{'$oid': '5f96f3fb8ba96e2546164ff5'},2010,Lexus,IS,c30178
3316,{'$oid': '5f96f3fc8ba96e2546164ff6'},2009,Lexus,IS,c30177
3317,{'$oid': '5f96f3fc8ba96e2546164ff7'},2008,Lexus,IS,c30176
3318,{'$oid': '5f96f3fc8ba96e2546164ff8'},2005,Lexus,IS,c30173
3319,{'$oid': '5f96f3fc8ba96e2546164ff9'},2004,Lexus,IS,c30172
3320,{'$oid': '5f96f3fd8ba96e2546164ffa'},2003,Lexus,IS,c30171
3321,{'$oid': '5f96f3fd8ba96e2546164ffb'},2002,Lexus,IS,c30170
3322,{'$oid': '5f96f3fd8ba96e2546164ffc'},2001,Lexus,IS,c30169
3323,{'$oid': '5f96f3fd8ba96e2546164ffd'},2015,Lexus,IS 250,c24520
3324,{'$oid': '5f96f3fe8ba96e2546164ffe'},2014,Lexus,IS 250,c23894
3325,{'$oid': '5f96f3fe8ba96e2546164fff'},2013,Lexus,IS 250,c23638
3326,{'$oid': '5f96f3fe8ba96e2546165000'},2012,Lexus,IS 250,c23071
3327,{'$oid': '5f96f3fe8ba96e2546165001'},2011,Lexus,IS 250,c22509
3328,{'$oid': '5f96f3ff8ba96e2546165002'},2010,Lexus,IS 250,c21858
3329,{'$oid': '5f96f3ff8ba96e2546165003'},2009,Lexus,IS 250,c21476
3330,{'$oid': '5f96f3ff8ba96e2546165004'},2008,Lexus,IS 250,c9345
3331,{'$oid': '5f96f3ff8ba96e2546165005'},2007,Lexus,IS 250,c7318
3332,{'$oid': '5f96f4008ba96e2546165006'},2006,Lexus,IS 250,c5653
3333,{'$oid': '5f96f4008ba96e2546165007'},2018,Lexus,IS 350,c27155
3334,{'$oid': '5f96f4008ba96e2546165008'},2017,Lexus,IS 350,c26207
3335,{'$oid': '5f96f4008ba96e2546165009'},2016,Lexus,IS 350,c25213
3336,{'$oid': '5f96f4018ba96e254616500a'},2015,Lexus,IS 350,c24521
3337,{'$oid': '5f96f4018ba96e254616500b'},2014,Lexus,IS 350,c23895
3338,{'$oid': '5f96f4018ba96e254616500c'},2013,Lexus,IS 350,c23639
3339,{'$oid': '5f96f4018ba96e254616500d'},2012,Lexus,IS 350,c23076
3340,{'$oid': '5f96f4028ba96e254616500e'},2011,Lexus,IS 350,c22517
3341,{'$oid': '5f96f4028ba96e254616500f'},2010,Lexus,IS 350,c21859
3342,{'$oid': '5f96f4028ba96e2546165010'},2009,Lexus,IS 350,c21477
3343,{'$oid': '5f96f4028ba96e2546165011'},2008,Lexus,IS 350,c9346
3344,{'$oid': '5f96f4038ba96e2546165012'},2007,Lexus,IS 350,c7319
3345,{'$oid': '5f96f4038ba96e2546165013'},2006,Lexus,IS 350,c5654
3346,{'$oid': '5f96f4038ba96e2546165014'},2021,Lexus,LC,c29888
3347,{'$oid': '5f96f4038ba96e2546165015'},2020,Lexus,LC,c29372
3348,{'$oid': '5f96f4048ba96e2546165016'},2019,Lexus,LC,c28748
3349,{'$oid': '5f96f4048ba96e2546165017'},2018,Lexus,LC,c26546
3350,{'$oid': '5f96f4048ba96e2546165018'},2021,Lexus,LC Hybrid,c30501
3351,{'$oid': '5f96f4058ba96e2546165019'},2020,Lexus,LC Hybrid,c29373
3352,{'$oid': '5f96f4058ba96e254616501a'},2019,Lexus,LC Hybrid,c28749
3353,{'$oid': '5f96f4058ba96e254616501b'},2018,Lexus,LC Hybrid,c26547
3354,{'$oid': '5f96f4058ba96e254616501c'},2020,Lexus,LS,c30084
3355,{'$oid': '5f96f4068ba96e254616501d'},2006,Lexus,LS 430,c5655
3356,{'$oid': '5f96f4068ba96e254616501e'},2005,Lexus,LS 430,c2496
3357,{'$oid': '5f96f4068ba96e254616501f'},2004,Lexus,LS 430,c2505
3358,{'$oid': '5f96f4068ba96e2546165020'},2003,Lexus,LS 430,c2514
3359,{'$oid': '5f96f4078ba96e2546165021'},2002,Lexus,LS 430,c2522
3360,{'$oid': '5f96f4078ba96e2546165022'},2001,Lexus,LS 430,c2530
3361,{'$oid': '5f96f4078ba96e2546165023'},2017,Lexus,LS 460,c26309
3362,{'$oid': '5f96f4078ba96e2546165024'},2016,Lexus,LS 460,c25263
3363,{'$oid': '5f96f4088ba96e2546165025'},2015,Lexus,LS 460,c24724
3364,{'$oid': '5f96f4088ba96e2546165026'},2014,Lexus,LS 460,c24198
3365,{'$oid': '5f96f4088ba96e2546165027'},2013,Lexus,LS 460,c23640
3366,{'$oid': '5f96f4088ba96e2546165028'},2012,Lexus,LS 460,c23077
3367,{'$oid': '5f96f4098ba96e2546165029'},2011,Lexus,LS 460,c22523
3368,{'$oid': '5f96f4098ba96e254616502a'},2010,Lexus,LS 460,c21937
3369,{'$oid': '5f96f4098ba96e254616502b'},2009,Lexus,LS 460,c21478
3370,{'$oid': '5f96f4098ba96e254616502c'},2008,Lexus,LS 460,c15458
3371,{'$oid': '5f96f40a8ba96e254616502d'},2007,Lexus,LS 460,c7336
3372,{'$oid': '5f96f40a8ba96e254616502e'},2019,Lexus,LS 500,c28747
3373,{'$oid': '5f96f40a8ba96e254616502f'},2018,Lexus,LS 500,c26646
3374,{'$oid': '5f96f40a8ba96e2546165030'},2020,Lexus,LS Hybrid,c30085
3375,{'$oid': '5f96f40b8ba96e2546165031'},2021,Lexus,LX,c30821
3376,{'$oid': '5f96f40b8ba96e2546165032'},2020,Lexus,LX,c30086
3377,{'$oid': '5f96f40b8ba96e2546165033'},2007,Lexus,LX 470,c8086
3378,{'$oid': '5f96f40b8ba96e2546165034'},2006,Lexus,LX 470,c5656
3379,{'$oid': '5f96f40c8ba96e2546165035'},2005,Lexus,LX 470,c2497
3380,{'$oid': '5f96f40c8ba96e2546165036'},2004,Lexus,LX 470,c2506
3381,{'$oid': '5f96f40c8ba96e2546165037'},2003,Lexus,LX 470,c2515
3382,{'$oid': '5f96f40c8ba96e2546165038'},2002,Lexus,LX 470,c2523
3383,{'$oid': '5f96f40d8ba96e2546165039'},2001,Lexus,LX 470,c2531
3384,{'$oid': '5f96f40d8ba96e254616503a'},2000,Lexus,LX 470,c2537
3385,{'$oid': '5f96f40d8ba96e254616503b'},2019,Lexus,LX 570,c28587
3386,{'$oid': '5f96f40d8ba96e254616503c'},2018,Lexus,LX 570,c26928
3387,{'$oid': '5f96f40e8ba96e254616503d'},2017,Lexus,LX 570,c26192
3388,{'$oid': '5f96f40e8ba96e254616503e'},2016,Lexus,LX 570,c25226
3389,{'$oid': '5f96f40e8ba96e254616503f'},2015,Lexus,LX 570,c24561
3390,{'$oid': '5f96f40e8ba96e2546165040'},2014,Lexus,LX 570,c24204
3391,{'$oid': '5f96f40f8ba96e2546165041'},2013,Lexus,LX 570,c23266
3392,{'$oid': '5f96f40f8ba96e2546165042'},2011,Lexus,LX 570,c22508
3393,{'$oid': '5f96f40f8ba96e2546165043'},2010,Lexus,LX 570,c21825
3394,{'$oid': '5f96f40f8ba96e2546165044'},2009,Lexus,LX 570,c21348
3395,{'$oid': '5f96f4108ba96e2546165045'},2008,Lexus,LX 570,c15459
3396,{'$oid': '5f96f4108ba96e2546165046'},2021,Lexus,NX,c30813
3397,{'$oid': '5f96f4108ba96e2546165047'},2020,Lexus,NX,c29218
3398,{'$oid': '5f96f4108ba96e2546165048'},2019,Lexus,NX,c28144
3399,{'$oid': '5f96f4118ba96e2546165049'},2018,Lexus,NX,c27162
3400,{'$oid': '5f96f4118ba96e254616504a'},2017,Lexus,NX 200t,c26310
3401,{'$oid': '5f96f4118ba96e254616504b'},2016,Lexus,NX 200t,c25331
3402,{'$oid': '5f96f4128ba96e254616504c'},2015,Lexus,NX 200t,c24671
3403,{'$oid': '5f96f4128ba96e254616504d'},2021,Lexus,NX Hybrid,c30925
3404,{'$oid': '5f96f4128ba96e254616504e'},2020,Lexus,NX Hybrid,c29219
3405,{'$oid': '5f96f4128ba96e254616504f'},2019,Lexus,NX Hybrid,c28145
3406,{'$oid': '5f96f4138ba96e2546165050'},2018,Lexus,NX Hybrid,c27033
3407,{'$oid': '5f96f4138ba96e2546165051'},2017,Lexus,NX Hybrid,c26311
3408,{'$oid': '5f96f4138ba96e2546165052'},2016,Lexus,NX Hybrid,c25332
3409,{'$oid': '5f96f4138ba96e2546165053'},2015,Lexus,NX Hybrid,c24672
3410,{'$oid': '5f96f4148ba96e2546165054'},2021,Lexus,RC,c30885
3411,{'$oid': '5f96f4148ba96e2546165055'},2020,Lexus,RC,c29872
3412,{'$oid': '5f96f4148ba96e2546165056'},2019,Lexus,RC,c28843
3413,{'$oid': '5f96f4148ba96e2546165057'},2017,Lexus,RC 200t,c26208
3414,{'$oid': '5f96f4158ba96e2546165058'},2016,Lexus,RC 200t,c25367
3415,{'$oid': '5f96f4158ba96e2546165059'},2018,Lexus,RC 300,c27199
3416,{'$oid': '5f96f4158ba96e254616505a'},2017,Lexus,RC 300,c26209
3417,{'$oid': '5f96f4158ba96e254616505b'},2016,Lexus,RC 300,c25368
3418,{'$oid': '5f96f4168ba96e254616505c'},2018,Lexus,RC 350,c27200
3419,{'$oid': '5f96f4168ba96e254616505d'},2017,Lexus,RC 350,c26210
3420,{'$oid': '5f96f4168ba96e254616505e'},2016,Lexus,RC 350,c25364
3421,{'$oid': '5f96f4168ba96e254616505f'},2015,Lexus,RC 350,c24705
3422,{'$oid': '5f96f4178ba96e2546165060'},2020,Lexus,RC F,c28956
3423,{'$oid': '5f96f4178ba96e2546165061'},2019,Lexus,RC F,c27969
